9.93826961517334,5.73428201675415
9.949321746826172,6.7968363761901855
9.94452953338623,7.848909378051758
9.731416702270508,8.29354190826416
9.181929588317871,8.773889541625977
7.814610004425049,8.590120315551758
6.7191972732543945,8.580022811889648
6.096723556518555,8.634753227233887
3.8174123764038086,8.502117156982422
1.4931433200836182,8.587960243225098
2.478860378265381,8.622855186462402
0.5850048065185547,8.544236183166504
-1.6797617673873901,8.567498207092285
-3.0098276138305664,8.782097816467285
-4.405364990234375,8.538281440734863
-6.9045257568359375,8.560379028320312
-8.53471565246582,8.657727241516113
-10.000991821289062,8.679686546325684
-11.908318519592285,8.890851020812988
-13.029919624328613,8.965958595275879
-13.644954681396484,8.48168659210205
-13.886104583740234,7.311067581176758
-13.900437355041504,6.250699043273926
-13.836718559265137,4.795685768127441
-13.8074369430542,3.817209243774414
-13.86260986328125,2.715325355529785
-13.8491792678833,1.764303207397461
-13.888603210449219,0.6467647552490234
-13.624528884887695,0.025388717651367188
-12.579133033752441,-0.24793624877929688
-12.50720500946045,-0.2614727020263672
-11.072589874267578,-0.3162651062011719
-9.60057258605957,-0.27110767364501953
-7.640521049499512,-0.17167091369628906
-5.393603801727295,-0.16456222534179688
-3.3838253021240234,-0.27370548248291016
-1.385735034942627,-0.1795368194580078
0.5391035079956055,-0.14653682708740234
3.2589192390441895,-0.14958572387695312
5.966867446899414,-0.1488475799560547
8.36833381652832,-0.17117786407470703
9.698984146118164,0.008190155029296875
9.86107063293457,1.035003662109375
9.724597930908203,2.421873092651367
9.765745162963867,3.5080432891845703
