x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
1.9750379999999992,5.900676000000001,0.7,0.7,-0.3136257641128631
3.2263679999999995,5.3812560000000005,0.7,0.7,-0.5998016936849588
3.379832999999999,4.070900999999999,0.7,0.7,-0.3269623804537041
2.919437999999999,2.760546,0.7,0.7,0.00988766161419335
2.400017999999999,1.4501909999999998,0.7,0.7,0.3625724964995298
2.6951429999999994,0.1398359999999998,0.7,0.7,0.518378639448157
4.005497999999999,-0.3795839999999999,0.7,0.7,-0.0333611386969045
5.304047999999998,-1.052469,0.7,0.7,-0.7764249743719335
5.079752999999998,-2.268384,0.7,0.7,-0.9539388363310939
3.769398,-2.374629,0.7,0.7,-0.2550638349457224
2.459042999999999,-2.173944,0.7,0.7,-0.12733621494610192
1.1486879999999997,-1.902429,0.7,0.7,-0.24174863459554452
-0.1144470000000006,-1.170519,0.7,0.7,-0.4179167449209522
-0.4213770000000005,0.1398359999999998,0.6,0.6,-0.25213694707411477
-0.4331820000000004,1.4501909999999998,0.7,0.7,-0.09590001047239934
-0.2915220000000005,2.760546,0.7,0.7,-0.10557132055971005
-0.0908370000000005,4.070900999999999,0.7,0.7,-0.2357857787354033
0.5820479999999995,5.3812560000000005,0.7,0.7,-0.3265850760990774
1.8805979999999995,5.888871,0.7,0.7,-0.2508965673345264
