x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
0.0,0.0,1.1,1.1,-0.0001810421645739962
0.0435553711645007,0.3951383916128538,1.1,1.1,-0.0002545449098557681
0.0871667423302134,0.7902625647856786,1.1,1.1,-0.00029435391223526364
0.1308234695252836,1.1853741876036197,1.1,1.1,-0.0002268543835233036
0.1745151470757288,1.5804750870170674,1.1,1.1,-0.0001593754350132837
0.2182310515770623,1.9755667722459225,1.1,1.1,-9.209860982699053e-05
0.2619608567879085,2.3706510702405685,1.1,1.1,-2.4705199543914952e-05
0.3056939187364255,2.7657297285187834,1.1,1.1,4.2776273605926996e-05
0.349419752315986,3.1608042563004486,1.1,1.1,0.00011017817425964698
0.3931277929873676,3.5558764805359666,1.1,1.1,0.00017770801587549458
0.4368075556439305,3.950948069310484,1.1,1.1,0.0002451013706364372
0.4804483963138326,4.346020690709131,1.1,1.1,0.0003122600492307183
0.5240399887557111,4.741096092249682,1.1,1.1,0.000379780293284087
0.567571688997699,5.136175942017286,1.1,1.1,0.00044742532852034536
0.6110329325005617,5.531261908097072,1.1,1.1,0.0005147081755566582
0.6544132341576715,5.926355738006821,1.1,1.1,0.0005821002323602997
0.6977021088624386,6.321459099831674,1.1,1.1,0.0006487125072534363
0.7408889126429962,6.71657366165677,1.1,1.1,0.0007010101647458618
0.7839637958537244,7.111701012134633,1.1,1.1,0.0007182842845656854
0.8269244549484764,7.506841786726254,1.1,1.1,0.0007036612400205056
0.8697746232606791,7.9019955088359,1.1,1.1,0.0006787668049048034
0.9125183518542376,8.297161781300424,1.1,1.1,0.0006540106931833455
0.9551594534952114,8.692340286389328,1.1,1.1,0.0006292276490010276
0.9977018203822408,9.087530547506857,1.1,1.1,0.000604208360496808
1.040149424146637,9.482732167489884,1.1,1.1,0.0005794658373022725
1.082506156987066,9.877944828607903,1.1,1.1,0.0005548214959856567
1.1247758316695615,10.273168133697787,1.1,1.1,0.0005299141666737043
1.1669624198254225,10.66840160616378,1.1,1.1,0.0005050337730224008
1.2090698136533014,11.063644928275378,1.1,1.1,0.0004801535022924789
1.25110190535189,11.458897702869454,1.1,1.1,0.00045512193485033284
1.2930626665524492,11.854159532782871,1.1,1.1,0.0004303540552518476
1.334955989453682,12.249429941419889,1.1,1.1,0.0004056129261877071
1.3767856868215975,12.644708690482616,1.1,1.1,0.00038072058891522304
1.4185558097201267,13.039995303375305,1.1,1.1,0.0003560655172784908
1.4602700914826832,13.435289382934815,1.1,1.1,0.00033106229201260596
1.501932503740565,13.83059053199803,1.1,1.1,0.0003060593879272316
1.5435470975576784,14.225898432834446,1.1,1.1,0.00028153059269694626
1.58511752683483,14.6212126088483,1.1,1.1,0.00025651551694260197
1.626647842635912,15.016532662876468,1.1,1.1,0.00023151398309067576
1.668142016592249,15.411858277188449,1.1,1.1,0.0002068747985225619
1.7096037820372292,15.807188975188485,1.1,1.1,0.00018212423298324677
1.7510371900347836,16.202524439146064,1.1,1.1,0.00015724914233416365
1.792445973918326,16.597864271898064,1.1,1.1,0.0001322234014319894
1.833834264184407,16.993208076281366,1.1,1.1,0.00010744822855254784
1.8752057941664155,17.388555375700204,1.1,1.1,8.271284328869315e-05
1.9165645354956744,17.783905852424066,1.1,1.1,5.771490953495941e-05
1.9579143803708376,18.179259188722465,1.1,1.1,3.280333397224702e-05
1.999259300423204,18.57461482856701,1.1,1.1,8.1815344221517e-06
2.040603108418794,18.96997245422721,1.1,1.1,-1.655161202887201e-05
2.081949696556299,19.36533174797255,1.1,1.1,-4.1573348988485296e-05
2.1233030364670054,19.760692233207276,1.1,1.1,-6.633144599045407e-05
2.1646670203495657,20.156053512768256,1.1,1.1,-9.107585085319886e-05
2.206045460970026,20.551415268925005,1.1,1.1,-0.0001162207434301041
2.247442409392319,20.94677702508173,1.1,1.1,-0.00014110198303640025
2.2888617578151087,21.342138384075344,1.1,1.1,-0.00016558143899336023
2.330307319004417,21.73749902817532,1.1,1.1,-0.0001904482347466421
2.3717829851589225,22.132858560218544,1.1,1.1,-0.0002154655440344025
2.4132928073425437,22.528216583041853,1.1,1.1,-0.000240107329322497
2.4548405188886937,22.923572620049534,1.1,1.1,-0.00026495900257219316
2.4964300914286714,23.31892635351107,1.1,1.1,-0.00029007289489734313
2.5380654965937626,23.71427746569594,1.1,1.1,-0.00031485069498106503
2.579750626582633,24.109625400575787,1.1,1.1,-0.00033935162614401494
2.62148929416133,24.504969840420088,1.1,1.1,-0.0003642002535563584
2.6632853915285057,24.900310388065723,1.1,1.1,-0.0003893110849433666
2.7051429697481044,25.29564672578219,1.1,1.1,-0.00041407269554796235
2.7470658415861338,25.69097837697373,1.1,1.1,-0.0004388203835610657
2.789057899241286,26.086304944477224,1.1,1.1,-0.00046367881715988444
2.831123114344846,26.48162611056216,1.1,1.1,0.0028652786492346675
2.8732652996628607,26.876941398632766,1.1,1.1,0.03431479183867177
2.9133378679143718,27.272078042727856,1.1,1.1,0.12187693810871317
2.935494884001349,27.66576464423806,1.1,1.1,0.25156319827401774
2.9185150481693407,28.05629904142407,1.1,1.1,0.35094464522464114
2.842918223822437,28.44184634062876,1.1,1.1,0.3446900091722969
2.7103583570961067,28.81898625241572,1.1,1.1,0.2694448387708526
2.536488202942269,29.18324878519787,1.1,1.1,0.25222701000308945
2.3361612652316137,29.529422840989028,1.1,1.1,0.4166618905953123
2.094972834429519,29.832162342639627,1.1,1.1,0.5945771211182185
1.77746498068318,30.05474177445353,1.1,1.1,0.41839929926738006
1.4150783287930704,30.22524748030689,1.1,1.1,0.1569282128190409
1.0468008739373662,30.381402173080712,1.1,1.1,0.029541753529422
0.6786080148281965,30.533512712574684,1.1,1.1,-0.02263889673569307
0.3129700266968361,30.688974673418475,1.1,1.1,-0.05268447157345706
-0.0483142592117347,30.85331696353433,1.1,1.1,-0.05751993384111448
-0.4055838613446373,31.02612724816144,1.1,1.1,-0.048267281417856606
-0.7596021272362766,31.20581314144945,1.1,1.1,-0.03700717159278511
-1.1111325632863345,31.39078233698055,1.1,1.1,-0.025770419402895706
-1.460938675894442,31.579442607769614,1.1,1.1,-0.014718852772860478
-1.8097839714602943,31.77020148853361,1.1,1.1,-0.005593212908523108
-2.158390571985464,31.961549203353023,1.1,1.1,-0.0008221740811012013
-2.507027595206322,32.152882858597664,1.1,1.1,0.00034627747868144277
-2.855682967363759,32.344161546465216,1.1,1.1,0.0004930295047852247
-3.204340801932608,32.53535254071384,1.1,1.1,0.0006250651651734428
-3.5529848946571705,32.72642343283218,1.1,1.1,0.0007572545294276936
-3.901599200147052,32.91734141714574,1.1,1.1,0.0008490223758575541
-4.250167911309692,33.10807440287372,1.1,1.1,0.0007899503949354373
-4.598695476372132,33.298630094980794,1.1,1.1,0.0005425988091478071
-4.947222008810453,33.48908641687293,1.1,1.1,0.00021032824081538686
-5.295791117136217,33.67952820259454,1.1,1.1,-0.0001287514945928448
-5.644446489293654,33.87004028619002,1.1,1.1,-0.00046736230107493975
-5.993231892659616,34.06070750170379,1.1,1.1,-0.0007538064431922848
-6.342191015178296,34.251614842045505,1.1,1.1,-0.0006532145905704409
-6.69134856039635,34.442799799414544,1.1,1.1,0.000160935577969733
