x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-16.846183776104944,-26.465521496687888,1.1,1.1,0.0013899273977995444
-17.056587484934408,-26.802826092752905,1.1,1.1,-0.014209277656962102
-17.26832079330936,-27.139130213794186,1.1,1.1,-0.04145544574247575
-17.48523298918227,-27.471441566060108,1.1,1.1,-0.07305649837551496
-17.71124490241016,-27.79671219445048,1.1,1.1,-0.1030749548022255
-17.950277680461117,-28.111893826254093,1.1,1.1,-0.10931309154806941
-18.20526605007152,-28.414767789001544,1.1,1.1,-0.06371624514784263
-18.46983833518726,-28.710942062812144,1.1,1.1,-0.0017521967558479482
-18.732669476150534,-29.01016445052845,1.1,1.1,-0.011353229020345138
-18.992642831670963,-29.31198053004245,1.1,1.1,-0.10016628552500739
-19.264704704575667,-29.59990858697667,1.1,1.1,-0.16600351088664184
-19.55718222317348,-29.86494418731176,1.1,1.1,-0.15140100585768573
-19.86572252708327,-30.112111938944786,1.1,1.1,-0.09991272690837756
-20.18485738507796,-30.34767028956601,1.1,1.1,-0.04699633858048842
-20.50911864533328,-30.57787792507407,1.1,1.1,-0.005070757844467507
-20.833220226598684,-30.808769059709487,1.1,1.1,0.009333095076010677
-21.15554699693305,-31.041861715813845,1.1,1.1,-0.0027578914845978715
-21.47788583648995,-31.27448795999045,1.1,1.1,-0.02406541584489686
-21.8021524167315,-31.50382152969998,1.1,1.1,-0.04431706344406925
-22.130261376883727,-31.727037591653158,1.1,1.1,-0.05765708954956682
-22.46358360593753,-31.94206484493965,1.1,1.1,-0.060788708256225885
-22.8020113543209,-32.148881771406174,1.1,1.1,-0.05852439327675301
-23.14518794474757,-32.347811778574325,1.1,1.1,-0.055575210645176516
-23.492756779334123,-32.53917843277121,1.1,1.1,-0.05263338573326938
-23.84436118079428,-32.723305220921176,1.1,1.1,-0.04971279427571863
-24.19964431303621,-32.90051547114301,1.1,1.1,-0.046823601680379044
-24.55824965757926,-33.07113282916664,1.1,1.1,-0.043973752876378044
-24.9198204577344,-33.23548078191637,1.1,1.1,-0.04118245927377836
-25.28400003621537,-33.39388265751105,1.1,1.1,-0.03852787662702879
-25.650458156861557,-33.546663927944486,1.1,1.1,-0.03605634116022984
-26.01899377183485,-33.69415903772462,1.1,1.1,-0.033681729665904395
-26.38944521707587,-33.83670521045667,1.1,1.1,-0.03131705509622235
-26.761650907927976,-33.97463966974588,1.1,1.1,-0.028948063422575037
-27.135449180331783,-34.10829963919749,1.1,1.1,-0.026579183314609907
-27.510678370227925,-34.23802242181949,1.1,1.1,-0.02421372069336973
-27.887176892959737,-34.36414516181434,1.1,1.1,-0.02185339938843223
-28.264783163870646,-34.48700516219006,1.1,1.1,-0.019503192100021577
-28.64333551890125,-34.60693964655185,1.1,1.1,-0.017201060773537245
-29.022676740547784,-34.724284726866046,1.1,1.1,-0.01499165434859059
-29.40269034493253,-34.83936674855706,1.1,1.1,-0.012851503460967643
-29.78328152513653,-34.952506816465856,1.1,1.1,-0.010728601763851608
-30.164355712449243,-35.06402595603061,1.1,1.1,-0.008605463163960858
-30.545818417562835,-35.17424511328671,1.1,1.1,-0.006482177152746982
-30.92757507176673,-35.28348539307512,1.1,1.1,-0.004359138826972349
-31.30953102694757,-35.39206774143124,1.1,1.1,-0.002236668447308214
-31.69159171439483,-35.50031326319604,1.1,1.1,-0.0001973385834288727
-32.07366264480062,-35.60854282500212,1.1,1.1,0.0012776714005028763
-32.455663938968684,-35.71702750793925,1.1,1.1,0.0017518752215038265
-32.83758622737096,-35.825796611633145,1.1,1.1,0.0015872221538812334
-33.219441658632775,-35.93480686156887,1.1,1.1,0.0013029588513079394
-33.60124230197661,-36.04401522143987,1.1,1.1,0.001018566437932643
-33.98300006781942,-36.15337833732841,1.1,1.1,0.0007341129823130265
-34.36472702538373,-36.26285309352517,1.1,1.1,0.000449752027487789
-34.746435243892044,-36.37239621551522,1.1,1.1,0.00016534398434573787
-35.128136713164075,-36.4819645875892,1.1,1.1,-0.0001192174803477061
-35.50984342301957,-36.59151485582942,1.1,1.1,-0.00040372744211881215
-35.89156752208381,-36.70100390452652,1.1,1.1,-0.0006880143441509007
-36.27332100017654,-36.81038845916558,1.1,1.1,-0.0009724267744966701
-36.65511576771466,-36.91962540403725,1.1,1.1,-0.0012569142273566307
-37.036964052726304,-37.02867138522382,1.1,1.1,-0.0015411317757150263
-37.41887768622561,-37.137483366418735,1.1,1.1,-0.0018255984200524049
-37.80086889624064,-37.24601807310706,1.1,1.1,-0.002110279670860491
-38.18294951378557,-37.354232230773896,1.1,1.1,-0.0023946719070394415
-38.56513168748568,-37.46208264430707,1.1,1.1,-0.002676039215600353
-38.94742748656351,-37.56952619799726,1.1,1.1,-0.0028943274716708794
-39.329848265616505,-37.67652136419071,1.1,1.1,-0.0029438077473921656
-39.71239600971419,-37.78306163185944,1.1,1.1,-0.002831949190719814
-40.09506365200917,-37.88917145705963,1.1,1.1,-0.002665564245690627
-40.47784412565406,-37.99487632808354,1.1,1.1,-0.0024973423602465046
-40.86073012559312,-38.10020181262622,1.1,1.1,-0.0023288433522644716
-41.24371450557618,-38.20517339897994,1.1,1.1,-0.002160378486789835
-41.6267899605475,-38.309816813645305,1.1,1.1,-0.001992191811269701
-42.00994942365972,-38.41415738610903,1.1,1.1,-0.0018238540055127686
-42.39318558985709,-38.51822084287175,1.1,1.1,-0.0016555208060032296
-42.77649131288943,-38.62203259282293,1.1,1.1,-0.0014871924294710685
-43.15985936710382,-38.7256182830604,1.1,1.1,-0.0013188364251420326
-43.543282526847314,-38.82900340187644,1.1,1.1,-0.001150518311220899
-43.92675356646693,-38.93221351696611,1.1,1.1,-0.000982237171626995
-44.31026533971248,-39.03527419602446,1.1,1.1,-0.0008138943718485572
-44.69381062093108,-39.13821092734375,1.1,1.1,-0.0006454657964547703
-45.07738210506697,-39.24104935802181,1.1,1.1,-0.00047731463066425146
-45.46097280467554,-39.34381497635092,1.1,1.1,-0.0003090991347476323
-45.8445752558955,-39.44653327062336,1.1,1.1,-0.00015102708566292012
-46.228182471282224,-39.54922988793694,1.1,1.1,-4.0444841916958846e-05
-46.61178889264117,-39.65192404376435,1.1,1.1,1.7836462475952684e-06
-46.99539380534729,-39.754618834814,1.1,1.1,8.553770795320221e-06
-47.37899728880338,-39.85731457869702,1.1,1.1,1.1415669805968355e-05
-47.762599104801104,-39.96001175183007,1.1,1.1,1.4455683089651735e-05
-48.1461994915488,-40.0627109100326,1.1,1.1,1.719603464678803e-05
-48.5297982108381,-40.16541245031852,1.1,1.1,1.9782255455118286e-05
-48.91339534207183,-40.26811676970173,1.1,1.1,2.254656021171494e-05
-49.29699088524995,-40.37082434459891,1.1,1.1,2.5408534797100062e-05
-49.68058484037246,-40.47353565142674,1.1,1.1,2.805988106039045e-05
-50.06417704863386,-40.5762510871991,1.1,1.1,3.070258222383655e-05
-50.44776758943687,-40.67897104892991,1.1,1.1,3.37426013142112e-05
-50.83135654218427,-40.781696092438615,1.1,1.1,3.6637100363409825e-05
-51.21494366866775,-40.8844266941419,1.1,1.1,3.910166191466225e-05
-51.59852912769287,-40.98716317165087,1.1,1.1,4.180938408067503e-05
-51.98211276045404,-41.08990600138223,1.1,1.1,4.472769150226895e-05
-52.36569464635405,-41.192655659752624,1.1,1.1,4.740274256499151e-05
