x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
0.0,0.0,1.1,1.1,0.0009142109054375019
0.4107271211582439,-0.0608933713017566,1.1,1.1,0.001350769743557532
0.8215009710665578,-0.1214749962709466,1.1,1.1,0.001746418332349642
1.2323195577355863,-0.1817589018325322,1.1,1.1,0.0016645681922742442
1.6431806401773177,-0.2417589489123813,1.1,1.1,0.0015828205307785957
2.054082060403293,-0.3014891644354721,1.1,1.1,0.0015012103138207858
2.465021660425064,-0.3609633263281012,1.1,1.1,0.0014194822694540647
2.8759972822541635,-0.4201954615152628,1.1,1.1,0.0013378748699360962
3.2870067679021355,-0.4791994309228088,1.1,1.1,0.001256150162903977
3.69804795938053,-0.5379890954765911,1.1,1.1,0.001174308161679299
4.109118698700873,-0.596578565101143,1.1,1.1,0.001092723403493616
4.520216827874723,-0.6549815347232221,1.1,1.1,0.001011004317062187
4.93134027191317,-0.7132121142673616,1.1,1.1,0.000929253699815831
5.342486706828654,-0.7712840816598743,1.1,1.1,0.0008475389495431252
5.753654057632256,-0.8292114638257064,1.1,1.1,0.0007659784657268262
6.164840166335535,-0.8870081216907577,1.1,1.1,0.0006843858399425826
6.576042957949574,-0.944687916180864,1.1,1.1,0.0006025229434125255
6.987260108486819,-1.002264874221004,1.1,1.1,0.0005209330708616579
7.398489542958368,-1.059752856737045,1.1,1.1,0.0004396155983637926
7.809729103375747,-1.1171657246548543,1.1,1.1,0.0003668084276539558
8.220976714750064,-1.1745173389002852,1.1,1.1,0.0003184917123819901
8.632231049088425,-1.2318157504302811,1.1,1.1,0.0002940857499316007
9.04349185739216,-1.2890639472288592,1.1,1.1,0.0002779676746466383
9.454758724663485,-1.3462645852818156,1.1,1.1,0.0002623427519626922
9.866031401903731,-1.4034204035744862,1.1,1.1,0.00024685332788375915
10.27730955711468,-1.460533975093128,1.1,1.1,0.00023122788772278997
10.688592941297667,-1.5176080388230926,1.1,1.1,0.00021558573442605024
11.099881139454896,-1.5746452507501445,1.1,1.1,0.00020007918814684376
11.511173902587718,-1.6316482668601118,1.1,1.1,0.00018445326036308857
11.922470898697892,-1.688619743138775,1.1,1.1,0.00016858878765270432
12.333771795787206,-1.745562418571486,1.1,1.1,0.00015296260558906683
12.745076344856978,-1.8024790321435955,1.1,1.1,0.0001375582935162923
