x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-23.417870774659807,-6.300192142918365,1.1,1.1,-3.464903938166042e-05
-23.80183164027103,-6.403471580280422,1.1,1.1,-3.541693346320526e-05
-24.185797517952583,-6.506746562468837,1.1,1.1,-3.519963624963718e-05
-24.56976315696412,-6.61001565746353,1.1,1.1,-3.44917404176501e-05
-24.953722113215207,-6.713277353687727,1.1,1.1,-3.3604231563775925e-05
-25.337668022172096,-6.816529980451313,1.1,1.1,-3.259726038664385e-05
-25.72159451930101,-6.919772105734195,1.1,1.1,-3.186790334547415e-05
-26.105495160511516,-7.0230020588462585,1.1,1.1,-3.105154609338632e-05
-26.4893637403832,-7.126218248654065,1.1,1.1,-2.9895640904053425e-05
-26.873193735268973,-7.22941924313752,1.1,1.1,-2.9138612508881798e-05
-27.25697878063505,-7.332603371606509,1.1,1.1,-2.853742036709333e-05
-27.64071259150436,-7.435769042927594,1.1,1.1,-2.753998062908976e-05
-28.0243886442298,-7.538914665967332,1.1,1.1,-2.6487291104078982e-05
-28.40800073339093,-7.642038808705627,1.1,1.1,-2.4670953794398553e-05
-28.79154241489736,-7.745139800452367,1.1,1.1,1.9265490373377954e-05
-29.17500939268876,-7.848217322980869,1.1,1.1,0.0001953881615062481
-29.55847652959351,-7.951318473840951,1.1,1.1,0.000515979016898172
-29.94211956630006,-8.054550734096505,1.1,1.1,0.0008918910180686217
-30.326120767143983,-8.158025323974991,1.1,1.1,0.0012675439293297669
-30.710662476017525,-8.26185370237389,1.1,1.1,0.0016377667433081118
-31.09592687769957,-8.366147169077333,1.1,1.1,0.001765029502912746
-31.48209623652569,-8.471017103426139,1.1,1.1,-0.0020391306429012918
-31.86905058103448,-8.576336851198471,1.1,1.1,-0.014392808785759525
-32.25220171883802,-8.678462955486445,1.1,1.1,-0.011929604795657732
-32.62487206067143,-8.77238422107705,1.1,1.1,0.03497597012727601
-32.99993594453883,-8.872591895776262,1.1,1.1,0.01946906283717739
-33.396885789318524,-8.994200872141919,1.1,1.1,-0.1427570167245902
-33.801994329925826,-9.095399186520948,1.1,1.1,-0.4398449614662869
-34.19315706327043,-9.120088008544716,1.1,1.1,-0.7952386526780009
-34.55016524219926,-9.020283527059233,1.1,1.1,-0.827545346747101
-34.866458066641975,-8.806431214872264,1.1,1.1,-0.5689414396802783
-35.14145349998617,-8.5145717559795,1.1,1.1,-0.36524576604715087
-35.374622808589685,-8.180804785870604,1.1,1.1,-0.24452798178352964
-35.570474548611806,-7.832287054091635,1.1,1.1,-0.1430804833654573
-35.74433809739808,-7.476964362815932,1.1,1.1,-0.03914191868518614
-35.912944541298174,-7.120294140629777,1.1,1.1,0.03805935402365674
-36.08998295819422,-6.766799104780075,1.1,1.1,0.06610751956428444
-36.277394451326494,-6.417391690738064,1.1,1.1,0.06531818887368815
-36.47428400813493,-6.072112790633152,1.1,1.1,0.06011318782269317
-36.67975685472948,-5.731003296594757,1.1,1.1,0.055146010448566034
-36.89291789899339,-5.394104180308963,1.1,1.1,0.05040374811907987
-37.112872367036594,-5.061456254348504,1.1,1.1,0.04551162458716218
-37.33872476895901,-4.733099058379374,1.1,1.1,0.03926171971794721
-37.56950013774517,-4.408787000955076,1.1,1.1,0.030973571336903455
-37.80404903859795,-4.087652277897383,1.1,1.1,0.021613248889757932
-38.04119944262535,-3.7687452212125354,1.1,1.1,0.012096710713803032
-38.27977892315199,-3.4511160037934525,1.1,1.1,0.0025514443777872355
-38.51861537172921,-3.133814878089733,1.1,1.1,-0.006971004527229257
-38.75653652079499,-2.815892096550947,1.1,1.1,-0.015008991202914492
-38.99238855993523,-2.4964124704976745,1.1,1.1,-0.018361048340796767
-39.22571507252263,-2.1749954803676945,1.1,1.1,-0.01654556472835567
-39.45695696163346,-1.8519738321633457,1.1,1.1,-0.012679780426430087
-39.68661416139457,-1.5277270907667706,1.1,1.1,-0.008699942402874207
-39.9151865263762,-1.202635059730125,1.1,1.1,-0.004725046754393452
-40.14317391114858,-0.8770773834922285,1.1,1.1,-0.0009267286969594493
-40.37107624983858,-0.5514336269352162,1.1,1.1,0.0018305067214773496
-40.59930604379055,-0.2260174024601463,1.1,1.1,0.0028544322837292108
-40.82792646100209,0.0991227603630609,1.1,1.1,0.0028385310631931474
-41.05691331624487,0.4240044435589187,1.1,1.1,0.0026494310606054463
-41.28624242429064,0.7486451495952746,1.1,1.1,0.002460240171698614
-41.51588959991109,1.0730624604966286,1.1,1.1,0.0022710655770745193
-41.74583065787791,1.3972739582875062,1.1,1.1,0.0020819542743047135
-41.976041492519535,1.721297224992421,1.1,1.1,0.001892633022057109
-42.20649783905095,2.0451497630792006,1.1,1.1,0.0017033400997204624
-42.4371755122439,2.368849234129043,1.1,1.1,0.0015142239282254799
-42.66805040642674,2.692413140609789,1.1,1.1,0.0013250095458922418
-42.89909825681454,3.015859064545952,1.1,1.1,0.0011358014216945518
-43.13029495773565,3.339204587962038,1.1,1.1,0.0009466015721072912
-43.36161624440513,3.662467213325895,1.1,1.1,0.0007572648274305624
-43.59303801115135,3.985664602218701,1.1,1.1,0.0005679831114627899
-43.82453599318935,4.308814336664981,1.1,1.1,0.0003790650247398283
-44.05608600529085,4.6319338395759,1.1,1.1,0.00019004229399796496
-44.28766402134088,4.955040772532635,1.1,1.1,6.532558697101399e-07
-44.51924569699784,5.278152717559711,1.1,1.1,-0.00018847199797274186
-44.75080692659007,5.601287256681635,1.1,1.1,-0.0003775083033033738
-44.98232352488935,5.924461892366256,1.1,1.1,-0.0005666015318492756
-45.21377122711063,6.247694206638079,1.1,1.1,-0.0007556481612676123
-45.44512600713902,6.571001781521618,1.1,1.1,-0.0009448075439256675
-45.67636352063288,6.894402199041385,1.1,1.1,-0.0011338449610151507
-45.90745966192057,7.217912961665234,1.1,1.1,-0.0013228315156171382
-46.13839024577383,7.541551730974336,1.1,1.1,-0.0015117945552818512
-46.36913108696434,7.865336009436534,1.1,1.1,-0.0018142096790321664
-46.59965807982051,8.189283458633026,1.1,1.1,-0.0032276607139649326
-46.82988578047659,8.513449370450843,1.1,1.1,-0.006938084377499145
-47.0592528370549,8.838184271586845,1.1,1.1,-0.012369582317357568
-47.28697450254276,9.163976878677182,1.1,1.1,-0.018231934950931464
-47.51226483657744,9.491316863038044,1.1,1.1,-0.02411043990273645
-47.73433766012617,9.820693816428951,1.1,1.1,-0.030000309013172823
-47.95240703282619,10.15259733060945,1.1,1.1,-0.035438041657040766
-48.16568685520139,10.487516997339048,1.1,1.1,-0.03801840541149131
-48.373634152965366,10.82578894355699,1.1,1.1,-0.03573949478593856
-48.57673732452752,11.16709836351214,1.1,1.1,-0.030491699105305064
-48.77575828413569,11.510957574805092,1.1,1.1,-0.024737265125753735
-48.971458946037664,11.856879054149791,1.1,1.1,-0.01899632728251793
-49.164601383594594,12.204375119146851,1.1,1.1,-0.013272102522049424
-49.355947431497626,12.552958166953532,1.1,1.1,-0.007975598107760502
-49.546258447097856,12.90214107206714,1.1,1.1,-0.00449583454606446
-49.73607430197151,13.251576012717669,1.1,1.1,-0.003541523897876317
-49.92540732740276,13.601247634467406,1.1,1.1,-0.0038587566328042917
-50.11419268470392,13.951189112448604,1.1,1.1,-0.004319987893228104
-50.302365535187306,14.301433542236794,1.1,1.1,-0.004781391686673042
-50.48986104016521,14.652014178520885,1.1,1.1,-0.005242775327513694
-50.676614440506654,15.002964196433105,1.1,1.1,-0.005704343783321571
-50.86256089752392,15.354316691548998,1.1,1.1,-0.006166129453947685
-51.047635572529366,15.706104918557475,1.1,1.1,-0.006627875279924777
-51.23177362683526,16.058361893477418,1.1,1.1,-0.007089820159157927
-51.41491030131063,16.411120950554384,1.1,1.1,-0.0075516147541903915
-51.596980677711066,16.764415264920615,1.1,1.1,-0.008013029957419735
-51.77792007646227,17.118277852594993,1.1,1.1,-0.008441556522765821
-51.957663579319885,17.47274196826641,1.1,1.1,-0.008658641946217325
-52.13616496385746,17.82783124026644,1.1,1.1,-0.00851174611678316
-52.31345963279404,18.18352752967389,1.1,1.1,-0.00813929888700092
-52.489605582943504,18.5398011618501,1.1,1.1,-0.007726887061700742
-52.66466065200644,18.89662230304305,1.1,1.1,-0.007314552468112395
-52.83868275724002,19.25396143772743,1.1,1.1,-0.006901957801946927
-53.011729815901504,19.61178881170792,1.1,1.1,-0.006489436672936453
-53.18385974524809,19.970074670789177,1.1,1.1,-0.006077076358711525
-53.355130382980335,20.328789419889223,1.1,1.1,-0.0056646293175609515
-53.52559972591214,20.68790330481273,1.1,1.1,-0.005252401685336659
-53.69532561174403,21.047386650921037,1.1,1.1,-0.004840349345564915
-53.86436595773325,21.40720978357548,1.1,1.1,-0.004428374514534862
-54.03277868113701,21.7673430281374,1.1,1.1,-0.0040163691839852095
-54.200621619655855,22.12775663041148,1.1,1.1,-0.003604551882942801
-54.36795284966036,22.48842091575904,1.1,1.1,-0.0031931443979672978
-54.53483004973773,22.84930620954143,1.1,1.1,-0.002781626760486093
-54.70131129625851,23.210382837120008,1.1,1.1,-0.0023700458318759964
-54.86745442692327,23.5716211238561,1.1,1.1,-0.0019587280549548483
-55.03331743854589,23.932991315554386,1.1,1.1,-0.0015477584999467784
-55.19895808927025,24.29446373757619,1.1,1.1,-0.0011366565832793656
-55.36443429635359,24.65600871528287,1.1,1.1,-0.000725230459727616
-55.52980405660976,25.01759657403576,1.1,1.1,-0.00031397412177570374
-55.69512528729603,25.3791976391962,1.1,1.1,9.702442360225286e-05
-55.86045582611291,25.74078215656886,1.1,1.1,0.0005082600588369166
-56.02585351076098,26.102320451515087,1.1,1.1,0.0009197597314614189
-56.19137641761077,26.46378284939622,1.1,1.1,0.0013311967748363138
-56.35708230480617,26.825139675573613,1.1,1.1,0.0017118860764618131
-56.52302916916109,27.18636117585191,1.1,1.1,0.0017638171626435167
-56.689257345908224,27.54742642682639,1.1,1.1,0.0011137705198254835
-56.85565625127349,27.908390004374045,1.1,1.1,-7.839195135610747e-05
-57.02203773372758,28.269344989801123,1.1,1.1,-0.001409902462201548
-57.188213164401176,28.630384941753903,1.1,1.1,-0.002742603428922986
-57.3539937553116,28.99160325976532,1.1,1.1,-0.004075168942783183
-57.51919087758952,29.35309350248166,1.1,1.1,-0.005085333110597408
-57.68361574325229,29.71494906943585,1.1,1.1,-0.003945152664441573
-57.847264294909614,30.07717783673841,1.1,1.1,0.0009680764960397296
-58.01099558550583,30.439387112656348,1.1,1.1,0.008265830556665852
-58.17592094219218,30.801067098035418,1.1,1.1,0.016002181373629378
-58.34315169211994,31.161707993721425,1.1,1.1,0.02373375757630743
-58.513799082883686,31.5208000801168,1.1,1.1,0.03145161074874174
-58.68897444163469,31.877833637623997,1.1,1.1,0.039503935227067584
-58.8697893341942,32.23229823063544,1.1,1.1,0.04923972418525101
-59.057475138731554,32.58340330450141,1.1,1.1,0.061573432932429444
-59.25357636847709,32.92962487161292,1.1,1.1,0.07511774937413944
-59.459688134704514,33.26932080270309,1.1,1.1,0.08072146393466378
-59.67720888459439,33.60101046854923,1.1,1.1,0.06368916456406787
-59.9037899460757,33.92629240136197,1.1,1.1,0.024795294905543903
-60.13372352571536,34.24952543164384,1.1,1.1,-0.015236762652637365
-60.36123500247579,34.57512551158792,1.1,1.1,-0.034125888721094136
-60.58352445884239,34.90518307230783,1.1,1.1,-0.02809448976253008
-60.80232002484448,35.238248829909665,1.1,1.1,-0.011645029666191688
-61.01972963406355,35.57257675411289,1.1,1.1,0.005464892397773075
-61.2378611405244,35.90642057596695,1.1,1.1,0.022593609981815147
-61.45882263692187,36.238034344748,1.1,1.1,0.03910874417786412
-61.68472205683744,36.565671711948816,1.1,1.1,0.05072865654008059
-61.91730487365491,36.88788474613889,1.1,1.1,0.053394569787810785
-62.15656193835704,37.20466915125794,1.1,1.1,0.050217728588630585
-62.40195361803757,37.51645692003494,1.1,1.1,0.045874812667115406
-62.65294012067696,37.823680204312254,1.1,1.1,0.04148263098445102
-62.90898157469899,38.12677107637551,1.1,1.1,0.03706452321692672
-63.16953834719739,38.42616160851044,1.1,1.1,0.03263760017135699
-63.43407064615264,38.72228411167266,1.1,1.1,0.028214631853448975
-63.70203867954515,39.0155705785912,1.1,1.1,0.023803646797008516
-63.97290265535538,39.30645316110839,1.1,1.1,0.019408282177630014
-64.24612286112041,39.59536393150991,1.1,1.1,0.015029356321298658
-64.52115942526402,39.88273512119474,1.1,1.1,0.010665328837158025
-64.79747271488002,40.16899880244859,1.1,1.1,0.0063186088175869294
-65.07452293794879,40.45458712711376,1.1,1.1,0.002406289903408338
-65.35177356427434,40.73992954210578,1.1,1.1,-1.4736439128873613e-05
-65.62889594524464,41.02529152803911,1.1,1.1,-0.0006582057137722692
-65.90588729637611,41.31068104058093,1.1,1.1,-0.0005343728874358633
-66.1827735531439,41.59608360041699,1.1,1.1,-0.000352924369978382
-66.45958049190966,41.88148456911959,1.1,1.1,-0.0001713205097818296
-66.73633404814854,42.16686930826111,1.1,1.1,1.0232611371136538e-05
-67.0130599982222,42.45222333852723,1.1,1.1,0.000191966852261569
-67.28978427760578,42.7375320214903,1.1,1.1,0.0003737609597082807
-67.56653266266096,43.02278079827936,1.1,1.1,0.0005555894314321014
-67.84333100930616,43.30795503046675,1.1,1.1,0.0007374208242590736
-68.12020525301647,43.59304023873814,1.1,1.1,0.0009193062857514252
-68.39718117015357,43.87802178466594,1.1,1.1,0.001101041822053188
-68.6742846961926,44.16288502982246,1.1,1.1,0.0012840980009498188
-68.95154160749523,44.44761557445006,1.1,1.1,0.0014864115757901805
-69.22897815776328,44.73219758677104,1.1,1.1,0.0017302856710871757
-69.5066244989754,45.016605131310286,1.1,1.1,0.002007077014934328
-69.78451253335706,45.30080646495571,1.1,1.1,0.002293357410867207
-70.06267456091715,45.58476968548181,1.1,1.1,0.002579560437070273
-70.34114280210775,45.868462890663125,1.1,1.1,0.002865148072153058
-70.61994923871107,46.15185433738752,1.1,1.1,0.0031509206332511423
-70.89912609117923,46.43491212342953,1.1,1.1,0.003436867050760869
-71.17870557996447,46.717604505677,1.1,1.1,0.0037226244977477075
-71.4587197664055,46.99989942279112,1.1,1.1,0.00400809674041968
