x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
0.0,0.0,1.1,1.1,6.100752026136317e-05
0.2280310291062993,0.3151271159628834,1.1,1.1,8.968681977162578e-05
0.4560415220948366,0.6302573434587614,1.1,1.1,0.0001146585683732169
0.684032956943787,0.9453908380642784,1.1,1.1,0.00010716259683002502
0.9120069672079696,1.2605279109327494,1.1,1.1,9.97976901613718e-05
1.1399650308655511,1.5756686398524795,1.1,1.1,9.253528468548804e-05
1.367908625894724,1.890813335976775,1.1,1.1,8.50630599096331e-05
1.5958393080619675,2.2059620770939667,1.1,1.1,7.776900455159316e-05
1.82375863313378,2.521115174357353,1.1,1.1,7.05779801826784e-05
2.051668001300013,2.836272783343577,1.1,1.1,6.30269740581399e-05
2.279569046115495,3.1514351374176157,1.1,1.1,5.5475187797606635e-05
2.5074632455583843,3.466602314367799,1.1,1.1,4.8252971663180354e-05
2.7353521553951774,3.781774625347416,1.1,1.1,4.1192194640002725e-05
2.9632372536040674,4.096952303721452,1.1,1.1,3.504482837400865e-05
3.1911198625865493,4.412135349489906,1.1,1.1,3.070227126414499e-05
3.419000449072592,4.727323529287793,1.1,1.1,2.7603648817850967e-05
3.646879324215493,5.042516376385173,1.1,1.1,2.47135335753821e-05
3.874756643591888,5.357713579628746,1.1,1.1,2.1644054304524254e-05
4.102632873931736,5.672914750076876,1.1,1.1,1.8707750215211462e-05
4.330508093023361,5.988119420999638,1.1,1.1,1.574270426408147e-05
4.558382689808389,6.303327281243709,1.1,1.1,1.2777765392404597e-05
4.786256897651789,6.618537864079153,1.1,1.1,9.88823445093812e-06
5.014130949918545,6.933750858352674,1.1,1.1,6.92347646576524e-06
5.242005235550277,7.248965875122636,1.1,1.1,3.987661407874537e-06
5.469879832335305,7.564182447659093,1.1,1.1,8.147011104762355e-07
5.697755207003583,7.8794002648087424,1.1,1.1,-2.149856518681459e-06
5.925631592920085,8.194618859841649,1.1,1.1,-4.906029651110081e-06
6.153509145661455,8.509837921604506,1.1,1.1,-7.974684442207245e-06
6.381388254169322,8.825056983367364,1.1,1.1,-1.0939144287505294e-05
6.609269151808663,9.140275733976909,1.1,1.1,-1.3874732412994485e-05
6.837152071944451,9.455493706703216,1.1,1.1,-1.694335365871834e-05
7.065037325729985,9.770710512604651,1.1,1.1,-1.9861362490880464e-05
7.292925224318563,10.08592584052791,1.1,1.1,-2.279697700719985e-05
7.52081600107516,10.401139301531371,1.1,1.1,-2.5703779845750843e-05
7.748709889364743,10.716350351096768,1.1,1.1,-2.862188784692527e-05
7.976607122552305,11.03155875585912,1.1,1.1,-3.1794815815515675e-05
8.204508167367779,11.3467641268768,1.1,1.1,-3.462647275343046e-05
8.432413101599495,11.661965919631534,1.1,1.1,-3.751590720589228e-05
8.660322236400761,11.97716397854668,1.1,1.1,-4.0735529765305844e-05
8.888235960713189,12.292357681315629,1.1,1.1,-4.359631090444429e-05
9.116154352325108,12.607546716785096,1.1,1.1,-4.651486409846617e-05
9.34407787796646,12.922730773801764,1.1,1.1,-4.9480006564627504e-05
9.57200669321391,13.237909385635705,1.1,1.1,-5.2416448800328384e-05
9.799941109220743,13.553082241133591,1.1,1.1,-5.535304571184322e-05
10.027881359351936,13.868248795777172,1.1,1.1,-5.824329850748461e-05
10.255827676972476,14.183408816201474,1.1,1.1,-6.14173392822859e-05
10.483780451023978,14.49856183567653,1.1,1.1,-6.45627346597387e-05
10.711739914871412,14.813707465260729,1.1,1.1,-6.742466344213053e-05
10.939706379668085,15.128845316012438,1.1,1.1,-7.000313741044881e-05
11.167680000990648,15.443974998990042,1.1,1.1,-6.071242835736316e-05
11.395661012204068,15.759096203040244,1.1,1.1,-1.8999553278313062e-06
11.623644045913927,16.07421297315592,1.1,1.1,0.00012393948573070766
11.851611210805526,16.389339000082256,1.1,1.1,0.0002821125594614249
12.079543215374292,16.704489219177624,1.1,1.1,0.00044329085910414074
12.307420612539008,17.019678410223726,1.1,1.1,0.0006044374968376264
12.535224266371776,17.334921586367283,1.1,1.1,0.000765815748499649
12.762934652003056,17.650233527390007,1.1,1.1,0.0009271858187169408
12.99053247792828,17.96562916865026,1.1,1.1,0.00108830678388433
13.21799837485456,18.281123367718106,1.1,1.1,0.001249516811261825
13.445313129065664,18.59673105995189,1.1,1.1,0.0014108419916115899
13.672457215692058,18.912467102921678,1.1,1.1,0.0015720119328368534
13.89941142101749,19.22834635419751,1.1,1.1,0.001733155259359142
14.126156375749092,19.544383826926072,1.1,1.1,0.0018942233212484914
14.352672710593971,19.86059422310078,1.1,1.1,0.0020553320260944387
14.578941134047552,20.176992555868317,1.1,1.1,0.002216476234934384
14.80494219902864,20.4935936050104,1.1,1.1,0.0023775455833366164
15.030656691820994,20.81041238367372,1.1,1.1,0.0025385193712308993
15.256065165343392,21.127463749428355,1.1,1.1,0.0025979017116877804
15.48114832809129,21.444762482056,1.1,1.1,0.001752685298264319
15.705933250401715,21.76228291140944,1.1,1.1,-0.0008943176989925286
15.93076850175833,22.079717929182216,1.1,1.1,-0.0048405767199164096
16.156138470059926,22.39664141093079,1.1,1.1,-0.009094446468599733
16.382527932146985,22.71262684327004,1.1,1.1,-0.011518162306562236
16.610421742648246,23.027247868391463,1.1,1.1,-0.0033136906962336963
16.839522516797842,23.3408999621386,1.1,1.1,0.019607857304462295
17.066600327771457,23.65705987369048,1.1,1.1,0.01199203105879802
17.28885347347309,23.97880739840444,1.1,1.1,-0.08957593651296122
17.51877927059601,24.293872050342475,1.1,1.1,-0.24840048198739834
17.77883015228243,24.57957892175329,1.1,1.1,-0.35713703801036356
18.075906954194515,24.823157347770117,1.1,1.1,-0.3795358693370612
18.405437356386077,25.01925020203736,1.1,1.1,-0.32432952259535835
18.76060484573909,25.170282457793835,1.1,1.1,-0.20205834084270044
19.13045814851662,25.29452573687452,1.1,1.1,-0.09166323707855872
19.504628236593216,25.40994346377137,1.1,1.1,-0.054512482438260276
19.880223717934303,25.518931052159704,1.1,1.1,-0.06948804385197033
20.25747189002509,25.61739170212314,1.1,1.1,-0.09685954938713728
20.63661039619799,25.701207144167636,1.1,1.1,-0.11987577441889581
21.01786972325951,25.76634840979605,1.1,1.1,-0.12686287921268197
21.401251349187834,25.81175967807524,1.1,1.1,-0.11562722740410451
21.786479514371383,25.83998089338811,1.1,1.1,-0.09701270295358295
22.1732616569204,25.85376762935405,1.1,1.1,-0.077938486437543
22.56130537052178,25.8558750706508,1.1,1.1,-0.05907376278214354
