x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-1.808,1.6829,1.0,1.0,0.02504139415935449
-1.708,1.6861,1.0,1.0,-0.07741630249950278
-1.6081,1.6885,1.0,1.0,-0.1526363579490592
-1.5081,1.6892,1.0,1.0,-0.17749208600909605
-1.4081,1.688,1.0,1.0,-0.17494502249050162
-1.3081,1.6852,1.0,1.0,-0.19256756999239452
-1.2082,1.6805,1.0,1.0,-0.2278911249275358
-1.1084,1.6735,1.0,1.0,-0.2562204517174384
-1.0089,1.6639,1.0,1.0,-0.2821481184009036
-0.9097,1.6516,0.9,0.9,-0.3155565211644956
-0.8109,1.6361,0.9,0.9,-0.34242560024981894
-0.7127,1.6172,0.9,0.9,-0.3573902276182996
-0.6152,1.5948,0.9,0.9,-0.3739476434120154
-0.5186,1.5688,0.9,0.9,-0.3917159078830642
-0.4232,1.539,0.9,0.9,-0.40905506123942387
-0.329,1.5054,0.9,0.9,-0.439452401621165
-0.2364,1.4677,0.9,0.9,-0.4717836998172572
-0.1457,1.4256,0.9,0.9,-0.496431354792958
-0.0571,1.3791,0.9,0.9,-0.5299266637872675
0.0288,1.328,0.9,0.9,-0.5514749303027827
0.1117,1.2721,0.9,0.9,-0.5400344140445927
0.1915,1.2118,0.9,0.9,-0.5183023029061959
0.268,1.1475,0.9,0.9,-0.5053071523222669
0.3413,1.0794,0.9,0.9,-0.5145367882597698
0.411,1.0077,0.9,0.9,-0.5507933602181126
0.4767,0.9323,0.9,0.9,-0.5961018629792014
0.5377,0.8531,0.9,0.9,-0.6330220994249002
0.5936,0.7702,0.9,0.9,-0.6621231077777512
0.6439,0.6837,0.9,0.9,-0.6903946532966457
0.6881,0.594,0.9,0.9,-0.7199578593375738
0.7257,0.5014,0.9,0.9,-0.7353627810487614
0.7563,0.4062,0.9,0.9,-0.7343438849037482
0.7799,0.3091,0.9,0.9,-0.7366018719416721
0.7963,0.2104,0.9,0.9,-0.736424652573373
0.8053,0.1108,0.9,0.9,-0.724977057555775
0.8071,0.0109,0.9,0.9,-0.7087663846435308
0.8018,-0.089,0.9,0.9,-0.6935213576215846
0.7896,-0.1882,0.9,0.9,-0.6739618749594198
0.7707,-0.2864,0.9,0.9,-0.6512834451270534
0.7455,-0.3832,0.9,0.9,-0.6321372715762682
0.7142,-0.4781,0.9,0.9,-0.6123072797017236
0.6772,-0.571,0.9,0.9,-0.5931664293905402
0.6347,-0.6615,0.9,0.9,-0.5682418391205545
0.5871,-0.7495,0.9,0.9,-0.5348440452848201
0.5349,-0.8347,0.9,0.9,-0.4895279011932069
0.4785,-0.9173,0.9,0.9,-0.43276275945742626
0.4186,-0.9974,0.9,0.9,-0.37592354689974755
0.3557,-1.0752,1.0,1.0,-0.3300373142748725
0.2904,-1.1509,1.0,1.0,-0.30823163471681275
0.2228,-1.2246,1.0,1.0,-0.3024862846706752
0.153,-1.2962,1.0,1.0,-0.3006091368496534
0.0811,-1.3657,1.0,1.0,-0.3024080926032113
0.0071,-1.433,1.0,1.0,-0.2993593157849832
-0.0689,-1.498,1.0,1.0,-0.28945555932462913
-0.1467,-1.5608,1.0,1.0,-0.2760384843036455
-0.2263,-1.6214,1.0,1.0,-0.25415755959028546
-0.3073,-1.6799,1.0,1.0,-0.23120235375128345
-0.3897,-1.7366,1.0,1.0,-0.21212599256306128
-0.4733,-1.7915,1.0,1.0,-0.19558114801953236
-0.5579,-1.8448,1.0,1.0,-0.18314029753831448
-0.6435,-1.8965,1.0,1.0,-0.17482805829429263
-0.73,-1.9468,1.0,1.0,-0.17454879862075026
-0.8173,-1.9955,1.0,1.0,-0.17459549880003467
-0.9055,-2.0427,1.0,1.0,-0.1664948467049909
-0.9945,-2.0884,1.0,1.0,-0.1498164608131233
-1.0841,-2.1327,1.0,1.0,-0.13086583876686214
-1.1743,-2.1759,1.0,1.0,-0.1162935750697671
-1.265,-2.218,1.0,1.0,-0.09727475159636668
-1.3561,-2.2592,1.0,1.0,-0.07482457839263076
-1.4476,-2.2998,1.0,1.0,-0.05937107893639819
-1.5392,-2.3398,1.0,1.0,-0.05381802624786585
-1.6311,-2.3794,1.0,1.0,-0.05613970772110038
-1.7231,-2.4184,1.0,1.0,-0.05484981066490537
-1.8154,-2.4569,1.0,1.0,-0.04132367338737047
-1.9079,-2.495,1.0,1.0,-0.03154881691198257
-2.0004,-2.5329,1.0,1.0,-0.032511761316220536
-2.0931,-2.5704,1.0,1.0,-0.027856973690123122
-2.1859,-2.6077,1.0,1.0,-0.02134411000715401
-2.2788,-2.6448,1.0,1.0,-0.02135689005690101
-2.3717,-2.6817,1.0,1.0,-0.019945305796271805
-2.4648,-2.7184,1.0,1.0,-0.010209656093246257
-2.5579,-2.755,1.0,1.0,0.0018305869005698268
-2.6509,-2.7916,1.0,1.0,0.007900465087749832
-2.7439,-2.8283,1.0,1.0,0.006975457759402694
-2.8369,-2.8651,1.0,1.0,0.007891164583377599
-2.9299,-2.9019,1.0,1.0,0.0055689035861296995
-3.0228,-2.9389,1.0,1.0,1.441340824190199e-14
-3.1158,-2.9757,1.0,1.0,0.007892196172902646
-3.2087,-3.0127,1.0,1.0,0.018101548182109413
-3.3016,-3.0498,1.0,1.0,0.019017719287637173
-3.3944,-3.0872,1.0,1.0,0.025538683596137018
-3.4871,-3.1246,1.0,1.0,0.05061248493581188
-3.5796,-3.1626,1.0,1.0,0.07513063538870152
-3.6719,-3.2013,1.0,1.0,0.09615472183299417
-3.7637,-3.2408,1.0,1.0,0.11983320330314942
-3.8551,-3.2815,1.0,1.0,0.13752140938303722
-3.9459,-3.3234,1.0,1.0,0.1554791525566506
-4.036,-3.3667,1.0,1.0,0.17219079313841784
-4.1254,-3.4116,1.0,1.0,0.18559600491074008
-4.2139,-3.4581,1.0,1.0,0.1901562288660229
-4.3015,-3.5064,1.0,1.0,0.18913966903070367
-4.3882,-3.5562,1.0,1.0,0.20621123286421306
-4.4739,-3.6078,1.0,1.0,0.22683231841886256
-4.5583,-3.6614,1.0,1.0,0.2399456017386195
-4.6415,-3.7169,1.0,1.0,0.26438486939363176
-4.7231,-3.7746,1.0,1.0,0.286609926732983
-4.8031,-3.8347,1.0,1.0,0.29950410934551397
-4.8812,-3.8971,1.0,1.0,0.3177445413678019
-4.9574,-3.962,1.0,1.0,0.34169909200767634
-5.0312,-4.0294,1.0,1.0,0.35906044799912473
-5.1026,-4.0995,1.0,1.0,0.36250451066559364
-5.1713,-4.1721,0.9,0.9,0.356061664126425
-5.2374,-4.2471,0.9,0.9,0.3634290182019823
-5.3009,-4.3244,0.9,0.9,0.4114792967305738
-5.3612,-4.4042,0.9,0.9,0.46853895068592893
-5.4175,-4.4868,0.9,0.9,0.49766293987830906
-5.4697,-4.5721,0.9,0.9,0.5165775262646295
-5.5174,-4.66,0.9,0.9,0.534902475746909
-5.5603,-4.7503,0.9,0.9,0.5526101349732025
-5.5982,-4.8428,0.9,0.9,0.5725759939387932
-5.6307,-4.9374,0.9,0.9,0.5966849747920686
-5.6576,-5.0337,0.9,0.9,0.6309418603837652
-5.6783,-5.1315,0.9,0.9,0.6584849589724943
-5.6925,-5.2305,0.9,0.9,0.6771988719200919
-5.7,-5.3302,0.9,0.9,0.7014201009113072
-5.7005,-5.4302,0.9,0.9,0.724381778562869
-5.6937,-5.5299,0.9,0.9,0.7378300941978426
-5.6796,-5.6289,0.9,0.9,0.7500903036437
-5.6581,-5.7266,0.9,0.9,0.7663367847465482
-5.6292,-5.8223,0.9,0.9,0.7737068868945487
-5.5929,-5.9155,0.9,0.9,0.773687397206043
-5.5496,-6.0056,0.9,0.9,0.7804418362172776
-5.4994,-6.092,0.9,0.9,0.7809887722024532
-5.4425,-6.1743,0.9,0.9,0.7600637554604669
-5.3795,-6.2519,0.9,0.9,0.7173929574699752
-5.3111,-6.3248,0.9,0.9,0.6711304839799026
-5.238,-6.393,0.9,0.9,0.6564529509671506
-5.1607,-6.4564,0.9,0.9,0.678296634834755
-5.0792,-6.5144,0.8,0.8,0.6951595810659719
-4.9938,-6.5665,0.9,0.9,0.6845604944755461
-4.9051,-6.6126,0.9,0.9,0.6590863089695734
-4.8136,-6.6527,0.9,0.9,0.6227034016638168
-4.7196,-6.6871,0.9,0.9,0.5876821857758574
-4.6239,-6.7159,0.9,0.9,0.560034282786824
-4.5267,-6.7393,0.9,0.9,0.5332032576138347
-4.4284,-6.7575,0.9,0.9,0.506850556509748
-4.3292,-6.7707,0.9,0.9,0.48273721545375065
-4.2296,-6.7791,0.9,0.9,0.4564110684708988
-4.1297,-6.7829,0.9,0.9,0.4204506733157006
-4.0297,-6.7825,0.9,0.9,0.38736508515825857
-3.9297,-6.7783,0.9,0.9,0.36596679455551157
-3.8301,-6.7704,0.9,0.9,0.34156880228285597
-3.7307,-6.7591,0.9,0.9,0.3071132507446027
-3.6317,-6.7447,0.9,0.9,0.27623944251809496
-3.5332,-6.7277,0.9,0.9,0.25406960048117305
-3.4351,-6.7081,0.9,0.9,0.2220350793065242
-3.3375,-6.6863,1.0,1.0,0.17464569778493494
-3.2403,-6.6628,1.0,1.0,0.1212726179520996
-3.1434,-6.6381,0.9,0.9,0.08796780153540922
-3.0467,-6.6128,1.0,1.0,0.10550931080842556
-2.9502,-6.5865,1.0,1.0,0.1448465714359498
-2.8541,-6.5587,1.0,1.0,0.15963213988871228
-2.7585,-6.5293,1.0,1.0,0.14947182804106654
-2.6634,-6.4985,1.0,1.0,0.13907892017681864
-2.5686,-6.4664,1.0,1.0,0.12490355260890612
-2.4744,-6.433,1.0,1.0,0.10362024041042282
-2.3804,-6.3988,1.0,1.0,0.09887247552235381
-2.2868,-6.3636,1.0,1.0,0.09661745198778147
-2.1936,-6.3275,1.0,1.0,0.08219172602019961
-2.1006,-6.2906,1.0,1.0,0.07516903910531492
-2.0079,-6.2531,1.0,1.0,0.084019645711742
-1.9155,-6.2148,1.0,1.0,0.09189937977193255
-1.8235,-6.1756,1.0,1.0,0.09515333648284677
-1.7318,-6.1356,1.0,1.0,0.0938852834812896
-1.6406,-6.0946,1.0,1.0,0.07948390900503147
-1.5497,-6.053,1.0,1.0,0.07050925917444709
-1.459,-6.0107,1.0,1.0,0.07261542267547824
-1.3687,-5.9678,1.0,1.0,0.07268007676819503
-1.2787,-5.9242,1.0,1.0,0.060390393872777566
-1.189,-5.88,1.0,1.0,0.05029073301221891
-1.0994,-5.8355,1.0,1.0,0.057025132184908144
-1.0102,-5.7904,1.0,1.0,0.05815483878397577
-0.9212,-5.7448,1.0,1.0,0.05808765939055113
-0.8324,-5.6987,1.0,1.0,0.06040853912844293
-0.744,-5.652,1.0,1.0,0.053695687769309254
-0.6558,-5.6049,1.0,1.0,0.05805836257704138
-0.5678,-5.5573,1.0,1.0,0.06598912636369918
-0.4802,-5.509,1.0,1.0,0.06167603970883584
-0.3929,-5.4603,1.0,1.0,0.05708319779630006
-0.3059,-5.411,1.0,1.0,0.05363753443202942
-0.2191,-5.3613,1.0,1.0,0.060447006403195225
-0.1326,-5.3111,1.0,1.0,0.06728479527811007
-0.0465,-5.2602,1.0,1.0,0.06174410004506913
0.0393,-5.2089,1.0,1.0,0.05831827419353706
0.1248,-5.157,1.0,1.0,0.05831346253655026
0.21,-5.1047,1.0,1.0,0.058302704315966236
0.2949,-5.0518,1.0,1.0,0.05828600501653888
0.3795,-4.9985,1.0,1.0,0.06382190180092873
0.4638,-4.9446,1.0,1.0,0.0664757720096668
0.5477,-4.8901,1.0,1.0,0.058922119976960396
0.6312,-4.8352,1.0,1.0,0.05271931960940467
0.7145,-4.7798,1.0,1.0,0.05752066604361995
0.7975,-4.724,1.0,1.0,0.06453184441901473
0.88,-4.6676,1.0,1.0,0.05962034932435482
0.9623,-4.6107,1.0,1.0,0.052016101888287085
1.0442,-4.5534,1.0,1.0,0.052034589793660775
1.1259,-4.4957,1.0,1.0,0.056093692597559364
1.2072,-4.4375,1.0,1.0,0.05399526313118998
1.2883,-4.3788,1.0,1.0,0.04940347168879288
1.369,-4.3198,1.0,1.0,0.04801707310427483
1.4494,-4.2604,1.0,1.0,0.050515605652941664
1.5296,-4.2006,1.0,1.0,0.053468101434676285
1.6094,-4.1403,1.0,1.0,0.04451243328053318
1.6889,-4.0797,1.0,1.0,0.037487638533502184
1.7683,-4.0188,1.0,1.0,0.04253039272583821
1.8473,-3.9576,1.0,1.0,0.04299614694670393
1.9261,-3.896,1.0,1.0,0.03943130427623689
2.0047,-3.8341,1.0,1.0,0.03902054345683646
2.083,-3.7719,1.0,1.0,0.03551903078520056
2.1611,-3.7094,1.0,1.0,0.030057555313509718
2.239,-3.6467,1.0,1.0,0.03007997858593515
2.3167,-3.5838,1.0,1.0,0.030447164796727513
2.3942,-3.5206,1.0,1.0,0.02848070956060867
2.4716,-3.4572,1.0,1.0,0.02463194277013956
2.5487,-3.3936,1.0,1.0,0.02146248720878944
2.6258,-3.3299,1.0,1.0,0.023360844253053178
2.7027,-3.2659,1.0,1.0,0.019509382588776103
2.7795,-3.2018,1.0,1.0,0.014077782237900622
2.8562,-3.1376,1.0,1.0,0.015688518847498636
2.9328,-3.0733,1.0,1.0,0.017624296401379094
3.0092,-3.0089,1.0,1.0,0.0143935232693154
3.0856,-2.9443,1.0,1.0,0.008952915951027955
3.1619,-2.8797,1.0,1.0,0.005430180898067861
3.2382,-2.815,1.0,1.0,-8.461125624016705e-15
3.3145,-2.7503,1.0,1.0,-0.00029119266956862967
3.3908,-2.6857,1.0,1.0,0.0035258393239809933
3.467,-2.621,1.0,1.0,0.0002887433949689782
3.5433,-2.5563,1.0,1.0,-0.0070417806438567545
3.6196,-2.4916,1.0,1.0,-0.007338517150077638
3.696,-2.4271,1.0,1.0,-0.005434489992626313
3.7723,-2.3625,1.0,1.0,-0.010571924041605287
3.8488,-2.2981,1.0,1.0,-0.012178212418476041
3.9253,-2.2337,1.0,1.0,-0.014077084871366172
4.002,-2.1694,1.0,1.0,-0.017912826855808195
4.0787,-2.1053,1.0,1.0,-0.021444183283611657
4.1556,-2.0413,1.0,1.0,-0.023050232574017435
4.2326,-1.9776,1.0,1.0,-0.021113348945955325
4.3098,-1.9139,1.0,1.0,-0.021442667837068805
4.3871,-1.8505,1.0,1.0,-0.02146709020339165
4.4645,-1.7872,1.0,1.0,-0.017586207397921137
4.5421,-1.7241,1.0,1.0,-0.012486187700401347
4.6197,-1.661,1.0,1.0,-0.008975739174716606
4.6974,-1.5981,1.0,1.0,-0.0015737517704624247
4.7751,-1.5351,1.0,1.0,0.0019406686911874727
4.8528,-1.4721,1.0,1.0,0.0035141838462183217
4.9305,-1.4091,1.0,1.0,0.012119977108567371
5.0081,-1.346,1.0,1.0,0.01759662941255182
5.0855,-1.2828,1.0,1.0,0.023400748279114408
5.1629,-1.2194,1.0,1.0,0.02847616261040443
5.24,-1.1557,1.0,1.0,0.033602394051546705
5.317,-1.0919,1.0,1.0,0.042569647284364395
5.3936,-1.0276,1.0,1.0,0.046097696688964566
5.47,-0.9631,1.0,1.0,0.062104292122955686
5.546,-0.8981,1.0,1.0,0.08160763134777337
5.6214,-0.8324,1.0,1.0,0.08675165855610592
5.6963,-0.7661,1.0,1.0,0.09384230572395225
5.7705,-0.6991,1.0,1.0,0.10623672974889697
5.8441,-0.6313,1.0,1.0,0.12015053075345361
5.9168,-0.5626,1.0,1.0,0.13075998745104445
5.9886,-0.493,1.0,1.0,0.1414487970288694
6.0594,-0.4224,1.0,1.0,0.15206464345677573
6.1291,-0.3507,1.0,1.0,0.1555758427092996
6.1977,-0.2779,1.0,1.0,0.1593018085154468
6.2651,-0.2041,1.0,1.0,0.17341242472705407
6.3313,-0.1291,1.0,1.0,0.19483884683099878
6.396,-0.0528,1.0,1.0,0.21162826766016624
6.459,0.0248,1.0,1.0,0.2277678606471864
6.5203,0.1038,1.0,1.0,0.24590764448623145
6.5796,0.1844,0.9,0.9,0.26003013267161756
6.6368,0.2664,0.9,0.9,0.2760221322199038
6.6917,0.35,0.9,0.9,0.29356240186581084
6.7441,0.4351,0.9,0.9,0.3061649683736929
6.7939,0.5219,0.9,0.9,0.3166790255243345
6.8409,0.6101,0.9,0.9,0.3266306332300476
6.885,0.6999,0.9,0.9,0.3342163049911773
6.9261,0.7911,0.9,0.9,0.3441330010946379
6.964,0.8836,0.9,0.9,0.3540924636033121
6.9986,0.9774,0.9,0.9,0.3663247771807584
7.0298,1.0724,0.9,0.9,0.3819139219764609
7.0573,1.1686,0.9,0.9,0.3930714810514854
