x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
0.3380779999999994,2.7369360000000005,0.4,0.4,-0.47043864616929376
1.172298,2.3906560000000003,0.5,0.5,-0.8997025405274396
1.2746079999999993,1.5170860000000004,0.4,0.4,-0.49044357068055605
0.9676779999999998,0.6435160000000004,0.5,0.5,0.014831492421289902
0.6213979999999997,-0.2300539999999999,0.5,0.5,0.5438587447492939
0.8181479999999994,-1.103624,0.5,0.5,0.7775679591722363
1.6917179999999994,-1.449904,0.5,0.5,-0.050041708045356306
2.557418,-1.898494,0.5,0.5,-1.164637461557901
2.407888,-2.709104,0.4,0.4,-1.4309082544966378
1.5343179999999994,-2.779934,0.5,0.5,-0.3825957524185831
0.6607479999999994,-2.646144,0.4,0.4,-0.19100432241915308
-0.2128220000000005,-2.465134,0.5,0.5,-0.3626229518933169
-1.0549120000000003,-1.977194,0.5,0.5,-0.6268751173814281
-1.2595320000000003,-1.103624,0.4,0.4,-0.37820542061117207
-1.2674020000000004,-0.2300539999999999,0.5,0.5,-0.14385001570859904
-1.1729620000000005,0.6435160000000004,0.5,0.5,-0.15835698083956512
-1.0391720000000004,1.5170860000000004,0.4,0.4,-0.35367866810310516
-0.5905820000000004,2.3906560000000003,0.5,0.5,-0.48987761414861614
0.2751179999999995,2.729066,0.4,0.4,-0.37634485100178916
